"gameid","date","outcome","team1","team2","gf.ga","xg_gf.ga","xg_gf.ga_1","spi","manexp","mangoals","leagueadv"
"17804_Parma_Empoli",2018-09-30,"win1","Parma","Empoli",3,1.2198600947193,1.20864606125545,0.967186945725434,1.23636363636364,1.35268762677485,1.64010356110148
"17804_Sassuolo_Milan",2018-09-30,"win2","Sassuolo","Milan",2.25,1.21916627745581,1.20708971072501,0.831226378209305,0.821917808219178,1.825,1.63281416786345
"17805_Sampdoria_SPAL",2018-10-01,"win1","Sampdoria","SPAL",6.66666666666667,1.2181731031245,1.20730660170135,1.16312809624912,0.644230769230769,0.829209003840731,1.63408902734959
"17809_Torino_Frosinone",2018-10-05,"win1","Torino","Frosinone",0.4,1.21864454028172,1.2076258296805,1.40583281988088,2.7319587628866,1.1982016509434,1.63487086801427
"17810_Cagliari_Bologna",2018-10-06,"win1","Cagliari","Bologna",0.75,1.21880741005145,1.20759265439078,0.988485694347523,3.74666666666667,0.876620196545757,1.6384
"17810_Empoli_Roma",2018-10-06,"win2","Empoli","Roma",2.5,1.21996347306957,1.20831425556905,0.72300113679424,0.349693251533742,0.864545083639331,1.63388960984754
"17810_Udinese_Juventus",2018-10-06,"win2","Udinese","Juventus",0.428571428571429,1.21926764762612,1.20831033745519,0.662079680390634,0.482456140350877,0.871487603305785,1.62939781923035
"17811_Atalanta_Sampdoria",2018-10-07,"win2","Atalanta","Sampdoria",0.8,1.21653818058491,1.20545941389399,1.13607932875667,1.77037037037037,1.69456066945607,1.62715886680601
"17811_Genoa_Parma",2018-10-07,"win2","Genoa","Parma",8.33333333333333,1.21691909646642,1.20667885689367,1.11290922619048,1.94029850746269,1.33076923076923,1.62221629494149
"17811_Lazio_Fiorentina",2018-10-07,"win1","Lazio","Fiorentina",3,1.21671747058307,1.20775967484022,1.03429430250034,0.278195488721804,2.35933872016346,1.6239639019195
"17811_Milan_Chievo Verona",2018-10-07,"win1","Milan","Chievo Verona",4.44444444444444,1.21709249440014,1.20782001889228,1.46491889852886,0.320574162679426,0.749466950959488,1.62697980580463
"17811_Napoli_Sassuolo",2018-10-07,"win1","Napoli","Sassuolo",1.75,1.21876451613951,1.20944530107144,1.32703213610586,5.75,1.73913043478261,1.63047868609717
"17811_SPAL_Inter Milan",2018-10-07,"win2","SPAL","Inter Milan",0.5625,1.21934459858611,1.20931667514056,0.695117451727955,0.625,1.23225806451613,1.62776379337566
"17824_Juventus_Genoa",2018-10-20,"tie","Juventus","Genoa",3.75,1.21877348710639,1.20921134962826,1.53606501862513,3.16901408450704,2.29049808429119,1.62728239897747
"17824_Roma_SPAL",2018-10-20,"win2","Roma","SPAL",6,1.21960978546941,1.21060224827539,1.37419690918562,0.761904761904762,0.976941747572815,1.62283930917615
"17824_Udinese_Napoli",2018-10-20,"win2","Udinese","Napoli",0.666666666666667,1.2188996027295,1.21079214883959,0.698151460942159,0.321739130434783,0.808435852372583,1.61620871627521
"17825_Bologna_Torino",2018-10-21,"tie","Bologna","Torino",0.833333333333333,1.21763753001007,1.21036140673113,0.834126747991669,0.288973384030418,1.36863259434761,1.61526969208433
"17825_Chievo Verona_Atalanta",2018-10-21,"win2","Chievo Verona","Atalanta",0.514285714285714,1.21728089511066,1.2100498962335,0.708254907233127,1.40983606557377,1.32507027855865,1.60604894609228
"17825_Fiorentina_Cagliari",2018-10-21,"tie","Fiorentina","Cagliari",21,1.21451938403003,1.20807873090482,1.26468555632343,0.950530035335689,1.51083098079772,1.60558965814421
"17825_Frosinone_Empoli",2018-10-21,"tie","Frosinone","Empoli",0.35,1.21443704697642,1.20807066107821,0.861193251000174,1.76785714285714,1.73598049460118,1.60421591552055
"17825_Inter Milan_Milan",2018-10-21,"win1","Inter Milan","Milan",0.9,1.21339223078919,1.20681876992632,1.03084832904884,4.56756756756757,1.86094674556213,1.60593027918721
"17825_Parma_Lazio",2018-10-21,"win2","Parma","Lazio",1.75,1.21437284879533,1.20780538736638,0.714135021097046,0.884615384615385,0.688090737240076,1.60159285975164
"17826_Sampdoria_Sassuolo",2018-10-22,"tie","Sampdoria","Sassuolo",2.1,1.21230123223233,1.20559769432246,1.02589299641242,2.21311475409836,0.974122174122174,1.60159285975164
"17831_Atalanta_Parma",2018-10-27,"win1","Atalanta","Parma",1.5,1.21262342790149,1.20609201274846,1.42894885827515,3.52941176470588,1.60285714285714,1.60672753834916
"17831_Empoli_Juventus",2018-10-27,"win2","Empoli","Juventus",0.333333333333333,1.21493405530351,1.20822090959916,0.638600750386228,0.253275109170306,0.72496590687707,1.60410258231481
"17831_Torino_Fiorentina",2018-10-27,"tie","Torino","Fiorentina",1.78571428571429,1.21351831135843,1.20680466910962,0.926832641770401,0.99625468164794,1.45562359507015,1.60364736057881
"17832_Cagliari_Chievo Verona",2018-10-28,"win1","Cagliari","Chievo Verona",3.25,1.21367371695476,1.20715671062839,1.15671641791045,0.810344827586207,1.20394395433316,1.60489970285017
"17832_Genoa_Udinese",2018-10-28,"tie","Genoa","Udinese",1.2,1.21402694063201,1.20730141969359,1.02853725222146,0.669724770642202,1.63313356164384,1.60398986321866
"17832_Milan_Sampdoria",2018-10-28,"win1","Milan","Sampdoria",1.16666666666667,1.21416794009537,1.20773903153208,1.1634105709526,0.5,1.15789473684211,1.60478496430223
"17832_Napoli_Roma",2018-10-28,"tie","Napoli","Roma",2.7,1.21479201700669,1.20840586437662,1.07621718072903,2.10975609756098,1.68626301909912,1.60433102207773
"17832_Sassuolo_Bologna",2018-10-28,"tie","Sassuolo","Bologna",1.11111111111111,1.21590055259128,1.21020893329983,1.1452245188881,0.802631578947368,1.17731989772898,1.60342515634833
"17832_SPAL_Frosinone",2018-10-28,"win2","SPAL","Frosinone",4,1.21601225673297,1.21060555611853,1.22730080296479,2.1530612244898,1.36835581480131,1.59699216320884
"17833_Lazio_Inter Milan",2018-10-29,"win2","Lazio","Inter Milan",0.933333333333333,1.21507276244421,1.21074300480167,0.963431263170943,0.222551928783383,1.73236947791165,1.590597806613
"17835_Milan_Genoa",2018-10-31,"win1","Milan","Genoa",2.61904761904762,1.21373034523002,1.2105440474357,1.27663115845539,0.958333333333333,1.41488577745026,1.59184208227793
"17837_Napoli_Empoli",2018-11-02,"win1","Napoli","Empoli",3.33333333333333,1.21453065804321,1.21137030445866,1.45893470790378,6.08771929824561,2.08158926631077,1.59814125583389
"17838_Fiorentina_Roma",2018-11-03,"tie","Fiorentina","Roma",3.64,1.2157843856572,1.2118713298542,0.924114021571649,1.63636363636364,1.07364933741081,1.597696
"17838_Inter Milan_Genoa",2018-11-03,"win1","Inter Milan","Genoa",1.89583333333333,1.21495521045896,1.21072197784803,1.35392791895034,4.64383561643836,2.20004916420846,1.60613377777778
"17838_Juventus_Cagliari",2018-11-03,"win1","Juventus","Cagliari",8,1.2174687944979,1.21254417215272,1.53929908132018,0.795774647887324,1.9861456365384,1.60906098133112
"17839_Bologna_Atalanta",2018-11-04,"win2","Bologna","Atalanta",0.75,1.2188000527615,1.21388842312022,0.735405511296853,0.314285714285714,1.43067364290386,1.60646770331592
"17839_Chievo Verona_Sassuolo",2018-11-04,"win2","Chievo Verona","Sassuolo",0.4,1.21756788517886,1.21274185530743,0.800722929435801,5.56451612903226,1.19262187088274,1.60220085871017
"17839_Lazio_SPAL",2018-11-04,"win1","Lazio","SPAL",1.75,1.21672546730069,1.21231584728158,1.32550103662751,0.360189573459716,1.71399559993231,1.60680033297531
"17839_Parma_Frosinone",2018-11-04,"tie","Parma","Frosinone",1.95,1.21830481546001,1.21333492366412,1.0286282306163,0.707070707070707,1.04210526315789,1.60680033297531
"17839_Sampdoria_Torino",2018-11-04,"win2","Sampdoria","Torino",1.4,1.21811543463039,1.21304996591391,0.979658500371195,0.515151515151515,1.02950573200526,1.59997368536468
"17839_Udinese_Milan",2018-11-04,"win2","Udinese","Milan",0.291666666666667,1.21649609908511,1.21241292017207,0.763078930202218,1.49333333333333,1.3764880952381,1.59785661819939
"17844_Frosinone_Fiorentina",2018-11-09,"tie","Frosinone","Fiorentina",0.615384615384615,1.21595645916021,1.21207929264119,0.716344808284355,0.373134328358209,1.66123287671233,1.59741512345679
"17845_Genoa_Napoli",2018-11-10,"win2","Genoa","Napoli",1,1.21495318381186,1.2106634272726,0.694743059657413,0.213872832369942,0.874645624645625,1.59486536055381
"17845_SPAL_Cagliari",2018-11-10,"tie","SPAL","Cagliari",1.62962962962963,1.21346123994909,1.20910739739261,0.961551376762928,0.743859649122807,1.92120177414813,1.5939895294519
"17845_Torino_Parma",2018-11-10,"win2","Torino","Parma",1.6875,1.21297969481785,1.2085957744614,1.33333333333333,3.8695652173913,1.56163723916533,1.59145371918185
"17846_Atalanta_Inter Milan",2018-11-11,"win1","Atalanta","Inter Milan",0.777777777777778,1.21276806497945,1.20898462410543,0.925714978187106,0.71301775147929,1.11695281635898,1.5960055665325
"17846_Chievo Verona_Bologna",2018-11-11,"tie","Chievo Verona","Bologna",0.857142857142857,1.21419540318716,1.21030662346299,0.898772460416296,4.49350649350649,1.02450137999271,1.59513080299
"17846_Empoli_Udinese",2018-11-11,"win1","Empoli","Udinese",0.653061224489796,1.21428328862023,1.21065675340768,0.998975934459805,2.23636363636364,1.67911066865771,1.596354216131
"17846_Milan_Juventus",2018-11-11,"win2","Milan","Juventus",0.935064935064935,1.21302008420521,1.20835407840227,0.857429495039572,0.304347826086957,0.756821829855538,1.59216705933412
"17846_Roma_Sampdoria",2018-11-11,"win1","Roma","Sampdoria",1.16666666666667,1.21172566303636,1.20741564284072,1.23596381784155,1.17518248175182,1.44973544973545,1.59670153184628
"17846_Sassuolo_Lazio",2018-11-11,"tie","Sassuolo","Lazio",1.45454545454545,1.21284094156253,1.20801623303591,0.841974663706412,0.784810126582278,0.820799525034633,1.59626500208702
"17859_Inter Milan_Frosinone",2018-11-24,"win1","Inter Milan","Frosinone",4.8,1.21211553924246,1.20702097587914,1.58626104023552,3.4,1.36665192392747,1.60123649661868
"17859_Juventus_SPAL",2018-11-24,"win1","Juventus","SPAL",5.2,1.21461205428509,1.2094911035525,1.59121383203952,1.07075471698113,1.27216762679318,1.60455512059213
"17859_Udinese_Roma",2018-11-24,"win1","Udinese","Roma",0.4,1.21591013662325,1.21049038038853,0.751574703955656,0.734939759036145,0.969234224118572,1.60621572086456
"17860_Bologna_Fiorentina",2018-11-25,"tie","Bologna","Fiorentina",1.225,1.21531843708926,1.20910843575967,0.775624041277367,0.28996282527881,1.48306642163297,1.60621572086456
"17860_Empoli_Atalanta",2018-11-25,"win1","Empoli","Atalanta",0.6875,1.21443545696876,1.20777429291776,0.726434426229508,1.00406504065041,1.31607865818392,1.60698762712097
"17860_Genoa_Sampdoria",2018-11-25,"tie","Genoa","Sampdoria",1.1,1.21448801576511,1.20768368206288,0.91874119304838,0.543478260869565,1.46117647058824,1.60654381542628
"17860_Lazio_Milan",2018-11-25,"tie","Lazio","Milan",1.08641975308642,1.21516031247424,1.20881762222677,1.00931269674711,1.01315789473684,2.65006226650062,1.60610064505105
"17860_Napoli_Chievo Verona",2018-11-25,"tie","Napoli","Chievo Verona",6.42857142857143,1.21562568632714,1.20963575543579,1.66916256157635,1.71428571428571,2.32735042735043,1.60610064505105
"17860_Parma_Sassuolo",2018-11-25,"win1","Parma","Sassuolo",0.857142857142857,1.21649427951114,1.21096158846911,0.821239489255684,1.12698412698413,1.100730968087,1.607313858891
"17861_Cagliari_Torino",2018-11-26,"tie","Cagliari","Torino",0.933333333333333,1.21669098407844,1.21088589981447,0.887702121346981,1.06792452830189,1.06932260257939,1.607313858891
"17866_Fiorentina_Juventus",2018-12-01,"win2","Fiorentina","Juventus",1.25641025641026,1.21610203025599,1.20999569111304,0.802462289263531,1.17316017316017,0.914304562040034,1.60103325066421
"17866_Sampdoria_Bologna",2018-12-01,"win1","Sampdoria","Bologna",1.94444444444444,1.21465620185778,1.20945061148566,1.14101866956679,1.75641025641026,0.841418513015955,1.60554488641789
"17866_SPAL_Empoli",2018-12-01,"tie","SPAL","Empoli",1.36363636363636,1.21538727702623,1.20921838315494,0.983321870701513,0.869387755102041,1.8075117370892,1.60466421630152
"17867_Chievo Verona_Lazio",2018-12-02,"tie","Chievo Verona","Lazio",0.401785714285714,1.214398254757,1.20793134472974,0.678238001314925,2.6125,0.553156727739526,1.60422483051808
"17867_Frosinone_Cagliari",2018-12-02,"tie","Frosinone","Cagliari",0.928571428571428,1.21326658701472,1.20632611247957,0.840491830891022,0.353146853146853,1.90876420975431,1.60378607578316
"17867_Milan_Parma",2018-12-02,"win1","Milan","Parma",2.22222222222222,1.21257531143828,1.20539037728046,1.41305160807779,1.01428571428571,1.12284820031299,1.60499283184348
"17867_Roma_Inter Milan",2018-12-02,"tie","Roma","Inter Milan",1.44,1.21254246082744,1.20496920068667,0.967291436971702,0.47787610619469,0.975431606905711,1.60411588366213
"17867_Sassuolo_Udinese",2018-12-02,"tie","Sassuolo","Udinese",1.35416666666667,1.21151032352463,1.2036193913633,1.05739072405739,0.538461538461538,1.92997198879552,1.60411588366213
"17867_Torino_Genoa",2018-12-02,"win1","Torino","Genoa",1.575,1.21248528672449,1.20510366241819,1.14542099966454,3.62162162162162,1.95124378109453,1.60532020300321
"17868_Atalanta_Napoli",2018-12-03,"win2","Atalanta","Napoli",1.66666666666667,1.21287165931392,1.20551341756864,0.903453966757043,0.697406340057637,1.00671667578541,1.60280516542558
"17872_Juventus_Inter Milan",2018-12-07,"win1","Juventus","Inter Milan",1.96428571428571,1.2122937405222,1.205327363275,1.09997567501824,0.670588235294118,1.26340155945419,1.60444444444444
"17873_Cagliari_Roma",2018-12-08,"tie","Cagliari","Roma",1.5,1.21297891369199,1.20589618227219,0.761564017377971,1.70059880239521,0.971991767959354,1.60357118830825
"17873_Lazio_Sampdoria",2018-12-08,"tie","Lazio","Sampdoria",1.44,1.21286183845847,1.2059327596266,1.20392653578214,0.561151079136691,2.56251169754819,1.60270042398082
"17873_Napoli_Frosinone",2018-12-08,"win1","Napoli","Frosinone",6.375,1.21414824680864,1.20819440648629,1.71818733562614,3.45544554455446,1.69287114634724,1.60924539082879
"17874_Empoli_Bologna",2018-12-09,"win1","Empoli","Bologna",2.52,1.21632854578097,1.20976620301864,1.08232711306257,3.13924050632911,1.04226796830787,1.61044287200832
